"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Bristle Woods Rift","Runic Laboratory","Runic String","-","6.72%","Vigilant Ward",4637
"Bristle Woods Rift","Runic Laboratory","Runic String","-","4.34%","Skeletal Champion",4637
"Bristle Woods Rift","Runic Laboratory","Runic String","-","3.95%","Portal Paladin",4637
"Bristle Woods Rift","Runic Laboratory","Runic String","-","1.84%","Harbinger of Death",4637
"Bristle Woods Rift","Runic Laboratory","Runic String","-","0.32%","Sentient Slime",4637
"Bristle Woods Rift","Runic Laboratory","Runic String","Rift Antiskele","30.53%","Timelost Thaumaturge",4936
"Bristle Woods Rift","Runic Laboratory","Runic String","Rift Antiskele","16.63%","Chamber Cleaver",4936
"Bristle Woods Rift","Runic Laboratory","Runic String","Rift Antiskele","16.40%","Shackled Servant",4936
"Bristle Woods Rift","Runic Laboratory","Runic String","Rift Antiskele","12.03%","Timeslither Pythoness",4936
"Bristle Woods Rift","Runic Laboratory","Runic String","Rift Antiskele","10.93%","Dread Knight",4936
"Bristle Woods Rift","Runic Laboratory","Runic String","Rift Antiskele","6.97%","Vigilant Ward",4936
"Bristle Woods Rift","Runic Laboratory","Runic String","Rift Antiskele","4.22%","Portal Paladin",4936
"Bristle Woods Rift","Runic Laboratory","Runic String","Rift Antiskele","1.91%","Harbinger of Death",4936
"Bristle Woods Rift","Runic Laboratory","Runic String","Rift Antiskele","0.38%","Sentient Slime",4936
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","26.07%","Timelost Thaumaturge",15989
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","20.93%","Vigilant Ward",15989
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","20.11%","Shackled Servant",15989
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","10.57%","Timeslither Pythoness",15989
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","9.50%","Sentient Slime",15989
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","5.47%","Portal Paladin",15989
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","5.20%","Skeletal Champion",15989
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","2.15%","Harbinger of Death",15989
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","27.51%","Timelost Thaumaturge",18104
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","22.11%","Vigilant Ward",18104
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","21.12%","Shackled Servant",18104
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","11.09%","Timeslither Pythoness",18104
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","10.14%","Sentient Slime",18104
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","5.69%","Portal Paladin",18104
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","2.33%","Harbinger of Death",18104
"Bristle Woods Rift","Runic Laboratory","Magical String","-","40.97%","Sentient Slime",393
"Bristle Woods Rift","Runic Laboratory","Magical String","-","19.34%","Dread Knight",393
"Bristle Woods Rift","Runic Laboratory","Magical String","-","16.03%","Shackled Servant",393
"Bristle Woods Rift","Runic Laboratory","Magical String","-","8.14%","Vigilant Ward",393
"Bristle Woods Rift","Runic Laboratory","Magical String","-","6.36%","Skeletal Champion",393
"Bristle Woods Rift","Runic Laboratory","Magical String","-","4.07%","Portal Paladin",393
"Bristle Woods Rift","Runic Laboratory","Magical String","-","3.56%","Harbinger of Death",393
"Bristle Woods Rift","Runic Laboratory","Magical String","-","1.53%","Timelost Thaumaturge",393
"Bristle Woods Rift","Runic Laboratory","Magical String","Rift Antiskele","41.51%","Sentient Slime",491
"Bristle Woods Rift","Runic Laboratory","Magical String","Rift Antiskele","22.58%","Dread Knight",491
"Bristle Woods Rift","Runic Laboratory","Magical String","Rift Antiskele","17.20%","Shackled Servant",491
"Bristle Woods Rift","Runic Laboratory","Magical String","Rift Antiskele","9.68%","Vigilant Ward",491
"Bristle Woods Rift","Runic Laboratory","Magical String","Rift Antiskele","4.52%","Portal Paladin",491
"Bristle Woods Rift","Runic Laboratory","Magical String","Rift Antiskele","3.23%","Harbinger of Death",491
"Bristle Woods Rift","Runic Laboratory","Magical String","Rift Antiskele","1.29%","Timelost Thaumaturge",491
"Bristle Woods Rift","Runic Laboratory","Brie String","-","38.88%","Sentient Slime",2246
"Bristle Woods Rift","Runic Laboratory","Brie String","-","25.25%","Dread Knight",2246
"Bristle Woods Rift","Runic Laboratory","Brie String","-","14.89%","Vigilant Ward",2246
"Bristle Woods Rift","Runic Laboratory","Brie String","-","8.79%","Shackled Servant",2246
"Bristle Woods Rift","Runic Laboratory","Brie String","-","5.16%","Portal Paladin",2246
"Bristle Woods Rift","Runic Laboratory","Brie String","-","4.98%","Skeletal Champion",2246
"Bristle Woods Rift","Runic Laboratory","Brie String","-","2.06%","Harbinger of Death",2246
"Bristle Woods Rift","Runic Laboratory","Brie String","Rift Antiskele","40.95%","Sentient Slime",2564
"Bristle Woods Rift","Runic Laboratory","Brie String","Rift Antiskele","25.90%","Dread Knight",2564
"Bristle Woods Rift","Runic Laboratory","Brie String","Rift Antiskele","15.26%","Vigilant Ward",2564
"Bristle Woods Rift","Runic Laboratory","Brie String","Rift Antiskele","9.48%","Shackled Servant",2564
"Bristle Woods Rift","Runic Laboratory","Brie String","Rift Antiskele","6.10%","Portal Paladin",2564
"Bristle Woods Rift","Runic Laboratory","Brie String","Rift Antiskele","2.31%","Harbinger of Death",2564
"Bristle Woods Rift","Runic Laboratory","Swiss String","-","42.94%","Sentient Slime",170
"Bristle Woods Rift","Runic Laboratory","Swiss String","-","24.12%","Dread Knight",170
"Bristle Woods Rift","Runic Laboratory","Swiss String","-","18.24%","Vigilant Ward",170
"Bristle Woods Rift","Runic Laboratory","Swiss String","-","5.29%","Skeletal Champion",170
"Bristle Woods Rift","Runic Laboratory","Swiss String","-","4.12%","Shackled Servant",170
"Bristle Woods Rift","Runic Laboratory","Swiss String","-","3.53%","Harbinger of Death",170
"Bristle Woods Rift","Runic Laboratory","Swiss String","-","1.76%","Portal Paladin",170
"Bristle Woods Rift","Runic Laboratory","Swiss String","Rift Antiskele","46.01%","Sentient Slime",172
"Bristle Woods Rift","Runic Laboratory","Swiss String","Rift Antiskele","25.15%","Dread Knight",172
"Bristle Woods Rift","Runic Laboratory","Swiss String","Rift Antiskele","19.02%","Vigilant Ward",172
"Bristle Woods Rift","Runic Laboratory","Swiss String","Rift Antiskele","4.29%","Shackled Servant",172
"Bristle Woods Rift","Runic Laboratory","Swiss String","Rift Antiskele","3.68%","Harbinger of Death",172
"Bristle Woods Rift","Runic Laboratory","Swiss String","Rift Antiskele","1.84%","Portal Paladin",172
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","30.75%","Timelost Thaumaturge",4637
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","16.51%","Shackled Servant",4637
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","16.38%","Chamber Cleaver",4637
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","11.92%","Timeslither Pythoness",4637
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","10.66%","Dread Knight",4637
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","7.00%","Vigilant Ward",4637
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","4.52%","Skeletal Champion",4637
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","1.91%","Harbinger of Death",4637
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","-","0.34%","Sentient Slime",4637
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","Rift Antiskele","31.87%","Timelost Thaumaturge",4936
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","Rift Antiskele","17.36%","Chamber Cleaver",4936
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","Rift Antiskele","17.12%","Shackled Servant",4936
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","Rift Antiskele","12.56%","Timeslither Pythoness",4936
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","Rift Antiskele","11.41%","Dread Knight",4936
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","Rift Antiskele","7.28%","Vigilant Ward",4936
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","Rift Antiskele","1.99%","Harbinger of Death",4936
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Runic String","Rift Antiskele","0.40%","Sentient Slime",4936
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","27.58%","Timelost Thaumaturge",15989
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","22.14%","Vigilant Ward",15989
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","21.28%","Shackled Servant",15989
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","11.18%","Timeslither Pythoness",15989
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","10.05%","Sentient Slime",15989
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","5.50%","Skeletal Champion",15989
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","2.27%","Harbinger of Death",15989
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","Rift Antiskele","29.17%","Timelost Thaumaturge",18104
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","Rift Antiskele","23.44%","Vigilant Ward",18104
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","Rift Antiskele","22.39%","Shackled Servant",18104
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","Rift Antiskele","11.76%","Timeslither Pythoness",18104
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","Rift Antiskele","10.75%","Sentient Slime",18104
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","Rift Antiskele","2.48%","Harbinger of Death",18104
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","-","42.71%","Sentient Slime",393
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","-","20.16%","Dread Knight",393
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","-","16.71%","Shackled Servant",393
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","-","8.49%","Vigilant Ward",393
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","-","6.63%","Skeletal Champion",393
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","-","3.71%","Harbinger of Death",393
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","-","1.59%","Timelost Thaumaturge",393
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","Rift Antiskele","43.47%","Sentient Slime",491
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","Rift Antiskele","23.65%","Dread Knight",491
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","Rift Antiskele","18.02%","Shackled Servant",491
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","Rift Antiskele","10.14%","Vigilant Ward",491
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","Rift Antiskele","3.38%","Harbinger of Death",491
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Magical String","Rift Antiskele","1.35%","Timelost Thaumaturge",491
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","40.99%","Sentient Slime",2246
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","26.62%","Dread Knight",2246
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","15.70%","Vigilant Ward",2246
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","9.27%","Shackled Servant",2246
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","5.25%","Skeletal Champion",2246
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","-","2.17%","Harbinger of Death",2246
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","Rift Antiskele","43.61%","Sentient Slime",2564
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","Rift Antiskele","27.58%","Dread Knight",2564
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","Rift Antiskele","16.25%","Vigilant Ward",2564
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","Rift Antiskele","10.10%","Shackled Servant",2564
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Brie String","Rift Antiskele","2.46%","Harbinger of Death",2564
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Swiss String","-","43.71%","Sentient Slime",170
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Swiss String","-","24.55%","Dread Knight",170
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Swiss String","-","18.56%","Vigilant Ward",170
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Swiss String","-","5.39%","Skeletal Champion",170
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Swiss String","-","4.19%","Shackled Servant",170
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Swiss String","-","3.59%","Harbinger of Death",170
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Swiss String","Rift Antiskele","46.88%","Sentient Slime",172
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Swiss String","Rift Antiskele","25.62%","Dread Knight",172
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Swiss String","Rift Antiskele","19.38%","Vigilant Ward",172
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Swiss String","Rift Antiskele","4.38%","Shackled Servant",172
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Swiss String","Rift Antiskele","3.75%","Harbinger of Death",172
"Bristle Woods Rift","Security (Paladin's Bane)","Runic String","-","91.70%","Skeletal Champion",255
"Bristle Woods Rift","Security (Paladin's Bane)","Runic String","-","7.11%","Timelost Thaumaturge",255
"Bristle Woods Rift","Security (Paladin's Bane)","Runic String","-","0.79%","Shackled Servant",255
"Bristle Woods Rift","Security (Paladin's Bane)","Runic String","-","0.40%","Vigilant Ward",255
"Bristle Woods Rift","Security (Paladin's Bane)","Runic String","Rift Antiskele","77.42%","Timelost Thaumaturge",269
"Bristle Woods Rift","Security (Paladin's Bane)","Runic String","Rift Antiskele","19.35%","Shackled Servant",269
"Bristle Woods Rift","Security (Paladin's Bane)","Runic String","Rift Antiskele","3.23%","Vigilant Ward",269
"Bristle Woods Rift","Security (Paladin's Bane)","Ancient String","-","91.06%","Skeletal Champion",179
"Bristle Woods Rift","Security (Paladin's Bane)","Ancient String","-","6.15%","Timelost Thaumaturge",179
"Bristle Woods Rift","Security (Paladin's Bane)","Ancient String","-","1.68%","Shackled Servant",179
"Bristle Woods Rift","Security (Paladin's Bane)","Ancient String","-","1.12%","Vigilant Ward",179
"Bristle Woods Rift","Security (Paladin's Bane)","Ancient String","Rift Antiskele","62.07%","Timelost Thaumaturge",208
"Bristle Woods Rift","Security (Paladin's Bane)","Ancient String","Rift Antiskele","24.14%","Shackled Servant",208
"Bristle Woods Rift","Security (Paladin's Bane)","Ancient String","Rift Antiskele","13.79%","Vigilant Ward",208
"Bristle Woods Rift","Security (Paladin's Bane)","Magical String","-","91.67%","Skeletal Champion",120
"Bristle Woods Rift","Security (Paladin's Bane)","Magical String","-","5.83%","Timelost Thaumaturge",120
"Bristle Woods Rift","Security (Paladin's Bane)","Magical String","-","1.67%","Vigilant Ward",120
"Bristle Woods Rift","Security (Paladin's Bane)","Magical String","-","0.83%","Shackled Servant",120
"Bristle Woods Rift","Security (Paladin's Bane)","Magical String","Rift Antiskele","76.47%","Timelost Thaumaturge",144
"Bristle Woods Rift","Security (Paladin's Bane)","Magical String","Rift Antiskele","17.65%","Vigilant Ward",144
"Bristle Woods Rift","Security (Paladin's Bane)","Magical String","Rift Antiskele","5.88%","Shackled Servant",144
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","-","90.58%","Skeletal Champion",913
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","-","4.21%","Vigilant Ward",913
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","-","3.33%","Timelost Thaumaturge",913
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","-","1.88%","Shackled Servant",913
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","Rift Antiskele","41.33%","Timelost Thaumaturge",1170
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","Rift Antiskele","37.76%","Vigilant Ward",1170
"Bristle Woods Rift","Security (Paladin's Bane)","Brie String","Rift Antiskele","20.92%","Shackled Servant",1170
"Bristle Woods Rift","Timewarp","Runic String","-","33.83%","Carrion Medium",36410
"Bristle Woods Rift","Timewarp","Runic String","-","26.26%","Chronomaster",36410
"Bristle Woods Rift","Timewarp","Runic String","-","19.17%","Timeless Lich",36410
"Bristle Woods Rift","Timewarp","Runic String","-","10.24%","Sentient Slime",36410
"Bristle Woods Rift","Timewarp","Runic String","-","5.36%","Skeletal Champion",36410
"Bristle Woods Rift","Timewarp","Runic String","-","5.15%","Portal Paladin",36410
"Bristle Woods Rift","Timewarp","Runic String","Rift Antiskele","35.77%","Carrion Medium",43160
"Bristle Woods Rift","Timewarp","Runic String","Rift Antiskele","27.71%","Chronomaster",43160
"Bristle Woods Rift","Timewarp","Runic String","Rift Antiskele","20.18%","Timeless Lich",43160
"Bristle Woods Rift","Timewarp","Runic String","Rift Antiskele","10.92%","Sentient Slime",43160
"Bristle Woods Rift","Timewarp","Runic String","Rift Antiskele","5.42%","Portal Paladin",43160
"Bristle Woods Rift","Timewarp","Ancient String","-","30.48%","Dread Knight",792
"Bristle Woods Rift","Timewarp","Ancient String","-","26.28%","Sentient Slime",792
"Bristle Woods Rift","Timewarp","Ancient String","-","16.58%","Carrion Medium",792
"Bristle Woods Rift","Timewarp","Ancient String","-","15.82%","Timeless Lich",792
"Bristle Woods Rift","Timewarp","Ancient String","-","5.87%","Skeletal Champion",792
"Bristle Woods Rift","Timewarp","Ancient String","-","4.97%","Portal Paladin",792
"Bristle Woods Rift","Timewarp","Ancient String","Rift Antiskele","32.08%","Dread Knight",906
"Bristle Woods Rift","Timewarp","Ancient String","Rift Antiskele","27.48%","Sentient Slime",906
"Bristle Woods Rift","Timewarp","Ancient String","Rift Antiskele","17.45%","Timeless Lich",906
"Bristle Woods Rift","Timewarp","Ancient String","Rift Antiskele","17.33%","Carrion Medium",906
"Bristle Woods Rift","Timewarp","Ancient String","Rift Antiskele","5.66%","Portal Paladin",906
"Bristle Woods Rift","Timewarp","Magical String","-","40.41%","Sentient Slime",344
"Bristle Woods Rift","Timewarp","Magical String","-","33.72%","Dread Knight",344
"Bristle Woods Rift","Timewarp","Magical String","-","11.05%","Carrion Medium",344
"Bristle Woods Rift","Timewarp","Magical String","-","6.40%","Skeletal Champion",344
"Bristle Woods Rift","Timewarp","Magical String","-","4.94%","Portal Paladin",344
"Bristle Woods Rift","Timewarp","Magical String","-","3.49%","Timeless Lich",344
"Bristle Woods Rift","Timewarp","Magical String","Rift Antiskele","42.49%","Sentient Slime",369
"Bristle Woods Rift","Timewarp","Magical String","Rift Antiskele","36.42%","Dread Knight",369
"Bristle Woods Rift","Timewarp","Magical String","Rift Antiskele","12.14%","Carrion Medium",369
"Bristle Woods Rift","Timewarp","Magical String","Rift Antiskele","5.20%","Portal Paladin",369
"Bristle Woods Rift","Timewarp","Magical String","Rift Antiskele","3.76%","Timeless Lich",369
"Bristle Woods Rift","Timewarp","Brie String","-","41.16%","Dread Knight",1743
"Bristle Woods Rift","Timewarp","Brie String","-","38.21%","Sentient Slime",1743
"Bristle Woods Rift","Timewarp","Brie String","-","8.03%","Carrion Medium",1743
"Bristle Woods Rift","Timewarp","Brie String","-","6.18%","Skeletal Champion",1743
"Bristle Woods Rift","Timewarp","Brie String","-","4.22%","Portal Paladin",1743
"Bristle Woods Rift","Timewarp","Brie String","-","2.20%","Timeless Lich",1743
"Bristle Woods Rift","Timewarp","Brie String","Rift Antiskele","43.41%","Dread Knight",1929
"Bristle Woods Rift","Timewarp","Brie String","Rift Antiskele","41.13%","Sentient Slime",1929
"Bristle Woods Rift","Timewarp","Brie String","Rift Antiskele","8.45%","Carrion Medium",1929
"Bristle Woods Rift","Timewarp","Brie String","Rift Antiskele","4.67%","Portal Paladin",1929
"Bristle Woods Rift","Timewarp","Brie String","Rift Antiskele","2.33%","Timeless Lich",1929
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","-","35.66%","Carrion Medium",36410
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","-","27.68%","Chronomaster",36410
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","-","20.21%","Timeless Lich",36410
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","-","10.79%","Sentient Slime",36410
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","-","5.65%","Skeletal Champion",36410
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","Rift Antiskele","37.82%","Carrion Medium",43160
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","Rift Antiskele","29.30%","Chronomaster",43160
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","Rift Antiskele","21.33%","Timeless Lich",43160
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Runic String","Rift Antiskele","11.54%","Sentient Slime",43160
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","-","32.08%","Dread Knight",792
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","-","27.65%","Sentient Slime",792
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","-","17.45%","Carrion Medium",792
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","-","16.64%","Timeless Lich",792
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","-","6.17%","Skeletal Champion",792
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","Rift Antiskele","34.00%","Dread Knight",906
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","Rift Antiskele","29.13%","Sentient Slime",906
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","Rift Antiskele","18.50%","Timeless Lich",906
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","Rift Antiskele","18.38%","Carrion Medium",906
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Magical String","-","42.51%","Sentient Slime",344
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Magical String","-","35.47%","Dread Knight",344
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Magical String","-","11.62%","Carrion Medium",344
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Magical String","-","6.73%","Skeletal Champion",344
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Magical String","-","3.67%","Timeless Lich",344
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Magical String","Rift Antiskele","44.82%","Sentient Slime",369
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Magical String","Rift Antiskele","38.41%","Dread Knight",369
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Magical String","Rift Antiskele","12.80%","Carrion Medium",369
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Magical String","Rift Antiskele","3.96%","Timeless Lich",369
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","42.97%","Dread Knight",1743
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","39.89%","Sentient Slime",1743
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","8.39%","Carrion Medium",1743
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","6.46%","Skeletal Champion",1743
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","-","2.29%","Timeless Lich",1743
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","Rift Antiskele","45.54%","Dread Knight",1929
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","Rift Antiskele","43.15%","Sentient Slime",1929
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","Rift Antiskele","8.86%","Carrion Medium",1929
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Brie String","Rift Antiskele","2.45%","Timeless Lich",1929
