mouse,novice,recruit,apprentice,initiate,journeyman,master,grandmaster,legendary,hero,knight,lord,baron,count,duke,grandduke,archduke
Romeno,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000
Treasurer,,0.00018200000,0.00009300000,0.00006240000,0.00003210000,0.00001170000,0.00000531000,0.00000247000,0.00000112000,0.00000050500,0.00000022900,0.00000010400,0.00000004740,0.00000002150,0.00000000978,0.00000000051
High Roller,,0.00018200000,0.00009300000,0.00006240000,0.00003210000,0.00001170000,0.00000531000,0.00000247000,0.00000112000,0.00000050500,0.00000022900,0.00000010400,0.00000004740,0.00000002150,0.00000000978,0.00000000051
Mobster,,0.00018200000,0.00009300000,0.00006240000,0.00003210000,0.00001170000,0.00000531000,0.00000247000,0.00000112000,0.00000050500,0.00000022900,0.00000010400,0.00000004740,0.00000002150,0.00000000978,0.00000000051
Leprechaun,,0.00018200000,0.00009300000,0.00006240000,0.00003210000,0.00001170000,0.00000531000,0.00000247000,0.00000112000,0.00000050500,0.00000022900,0.00000010400,0.00000004740,0.00000002150,0.00000000978,0.00000000051
Snooty,,0.00036400000,0.00018600000,0.00012500000,0.00006420000,0.00002340000,0.00001060000,0.00000494000,0.00000223000,0.00000101000,0.00000045900,0.00000020800,0.00000009470,0.00000004300,0.00000001960,0.00000000102
Scrooge,,0.00273000000,0.00140000000,0.00093600000,0.00048100000,0.00017600000,0.00007960000,0.00003710000,0.00001680000,0.00000758000,0.00000344000,0.00000156000,0.00000071000,0.00000032300,0.00000014700,0.00000000765
Triple Lutz,,0.00818000000,0.00419000000,0.00281000000,0.00144000000,0.00052700000,0.00023900000,0.00011100000,0.00005030000,0.00002270000,0.00001030000,0.00000468000,0.00000213000,0.00000096900,0.00000044000,0.00000002300
Toy,,0.00909000000,0.00465000000,0.00312000000,0.00160000000,0.00058500000,0.00026500000,0.00012400000,0.00005590000,0.00002530000,0.00001150000,0.00000520000,0.00000237000,0.00000108000,0.00000048900,0.00000002550
Candy Cane,,0.01090000000,0.00558000000,0.00374000000,0.00193000000,0.00070200000,0.00031800000,0.00014800000,0.00006700000,0.00003030000,0.00001380000,0.00000624000,0.00000284000,0.00000129000,0.00000058700,0.00000003060
Cobweb,,0.01360000000,0.00698000000,0.00468000000,0.00241000000,0.00087800000,0.00039800000,0.00018500000,0.00008380000,0.00003790000,0.00001720000,0.00000780000,0.00000355000,0.00000161000,0.00000073400,0.00000003830
Lucky,,0.01420000000,0.00726000000,0.00487000000,0.00250000000,0.00091300000,0.00041400000,0.00019300000,0.00008710000,0.00003940000,0.00001790000,0.00000811000,0.00000369000,0.00000168000,0.00000076300,0.00000003980
Terrible Twos,,0.01450000000,0.00744000000,0.00499000000,0.00257000000,0.00093600000,0.00042400000,0.00019800000,0.00008940000,0.00004040000,0.00001830000,0.00000832000,0.00000379000,0.00000172000,0.00000078300,0.00000004080
Gentleman Caller,,0.01550000000,0.00791000000,0.00530000000,0.00273000000,0.00099500000,0.00045100000,0.00021000000,0.00009500000,0.00004300000,0.00001950000,0.00000884000,0.00000402000,0.00000183000,0.00000083200,0.00000004340
Cupid,,0.01600000000,0.00819000000,0.00549000000,0.00282000000,0.00103000000,0.00046700000,0.00021700000,0.00009830000,0.00004450000,0.00002020000,0.00000915000,0.00000417000,0.00000189000,0.00000086100,0.00000004490
Hollowhead,,0.01600000000,0.00819000000,0.00549000000,0.00282000000,0.00103000000,0.00046700000,0.00021700000,0.00009830000,0.00004450000,0.00002020000,0.00000915000,0.00000417000,0.00000189000,0.00000086100,0.00000004490
Red Envelope,,0.01620000000,0.00828000000,0.00555000000,0.00286000000,0.00104000000,0.00047200000,0.00022000000,0.00009940000,0.00004500000,0.00002040000,0.00000925000,0.00000421000,0.00000192000,0.00000087100,0.00000004540
Present,,0.01640000000,0.00837000000,0.00562000000,0.00289000000,0.00105000000,0.00047800000,0.00022200000,0.00010100000,0.00004550000,0.00002060000,0.00000936000,0.00000426000,0.00000194000,0.00000088100,0.00000004590
Ribbon,,0.01640000000,0.00837000000,0.00562000000,0.00289000000,0.00105000000,0.00047800000,0.00022200000,0.00010100000,0.00004550000,0.00002060000,0.00000936000,0.00000426000,0.00000194000,0.00000088100,0.00000004590
Buckethead,,0.01640000000,0.00837000000,0.00562000000,0.00289000000,0.00105000000,0.00047800000,0.00022200000,0.00010100000,0.00004550000,0.00002060000,0.00000936000,0.00000426000,0.00000194000,0.00000088100,0.00000004590
Birthday,,0.01640000000,0.00837000000,0.00562000000,0.00289000000,0.00105000000,0.00047800000,0.00022200000,0.00010100000,0.00004550000,0.00002060000,0.00000936000,0.00000426000,0.00000194000,0.00000088100,0.00000004590
Elf,,0.01640000000,0.00837000000,0.00562000000,0.00289000000,0.00105000000,0.00047800000,0.00022200000,0.00010100000,0.00004550000,0.00002060000,0.00000936000,0.00000426000,0.00000194000,0.00000088100,0.00000004590
Ornament,,0.01640000000,0.00837000000,0.00562000000,0.00289000000,0.00105000000,0.00047800000,0.00022200000,0.00010100000,0.00004550000,0.00002060000,0.00000936000,0.00000426000,0.00000194000,0.00000088100,0.00000004590
Stocking,,0.01640000000,0.00837000000,0.00562000000,0.00289000000,0.00105000000,0.00047800000,0.00022200000,0.00010100000,0.00004550000,0.00002060000,0.00000936000,0.00000426000,0.00000194000,0.00000088100,0.00000004590
Hope,,0.01820000000,0.00930000000,0.00624000000,0.00321000000,0.00117000000,0.00053100000,0.00024700000,0.00011200000,0.00005050000,0.00002290000,0.00001040000,0.00000474000,0.00000215000,0.00000097800,0.00000005100
Confused Courier,,0.01820000000,0.00930000000,0.00624000000,0.00321000000,0.00117000000,0.00053100000,0.00024700000,0.00011200000,0.00005050000,0.00002290000,0.00001040000,0.00000474000,0.00000215000,0.00000097800,0.00000005100
Juliyes,,0.01820000000,0.00930000000,0.00624000000,0.00321000000,0.00117000000,0.00053100000,0.00024700000,0.00011200000,0.00005050000,0.00002290000,0.00001040000,0.00000474000,0.00000215000,0.00000097800,0.00000005100
Rockstar,,0.01820000000,0.00930000000,0.00624000000,0.00321000000,0.00117000000,0.00053100000,0.00024700000,0.00011200000,0.00005050000,0.00002290000,0.00001040000,0.00000474000,0.00000215000,0.00000097800,0.00000005100
Romeo,,0.01820000000,0.00930000000,0.00624000000,0.00321000000,0.00117000000,0.00053100000,0.00024700000,0.00011200000,0.00005050000,0.00002290000,0.00001040000,0.00000474000,0.00000215000,0.00000097800,0.00000005100
Pintail,,0.02180000000,0.01120000000,0.00749000000,0.00385000000,0.00140000000,0.00063700000,0.00029600000,0.00013400000,0.00006070000,0.00002750000,0.00001250000,0.00000568000,0.00000258000,0.00000117000,0.00000006120
Glitchpaw,,0.02180000000,0.01120000000,0.00749000000,0.00385000000,0.00140000000,0.00063700000,0.00029600000,0.00013400000,0.00006070000,0.00002750000,0.00001250000,0.00000568000,0.00000258000,0.00000117000,0.00000006120
Sleepwalker,,0.02360000000,0.01210000000,0.00811000000,0.00417000000,0.00152000000,0.00069000000,0.00032100000,0.00014500000,0.00006570000,0.00002980000,0.00001350000,0.00000616000,0.00000280000,0.00000127000,0.00000006630
Snowglobe,,0.02450000000,0.01260000000,0.00842000000,0.00433000000,0.00158000000,0.00071600000,0.00033300000,0.00015100000,0.00006820000,0.00003090000,0.00001400000,0.00000639000,0.00000291000,0.00000132000,0.00000006890
Wreath Thief,,0.02450000000,0.01260000000,0.00842000000,0.00433000000,0.00158000000,0.00071600000,0.00033300000,0.00015100000,0.00006820000,0.00003090000,0.00001400000,0.00000639000,0.00000291000,0.00000132000,0.00000006890
Cupcake Candle Thief,,0.02730000000,0.01400000000,0.00936000000,0.00481000000,0.00176000000,0.00079600000,0.00037100000,0.00016800000,0.00007580000,0.00003440000,0.00001560000,0.00000710000,0.00000323000,0.00000147000,0.00000007650
Destructoy,,0.02730000000,0.01400000000,0.00936000000,0.00481000000,0.00176000000,0.00079600000,0.00037100000,0.00016800000,0.00007580000,0.00003440000,0.00001560000,0.00000710000,0.00000323000,0.00000147000,0.00000007650
Dance Party,,0.02730000000,0.01400000000,0.00936000000,0.00481000000,0.00176000000,0.00079600000,0.00037100000,0.00016800000,0.00007580000,0.00003440000,0.00001560000,0.00000710000,0.00000323000,0.00000147000,0.00000007650
Missile Toe,,0.02910000000,0.01490000000,0.00998000000,0.00513000000,0.00187000000,0.00084900000,0.00039500000,0.00017900000,0.00008090000,0.00003670000,0.00001660000,0.00000758000,0.00000344000,0.00000157000,0.00000008160
Costumed Tiger,,0.02930000000,0.01500000000,0.01000000000,0.00517000000,0.00188000000,0.00085400000,0.00039800000,0.00018000000,0.00008140000,0.00003690000,0.00001670000,0.00000762000,0.00000347000,0.00000158000,0.00000008210
Gingerbread,,0.03270000000,0.01670000000,0.01120000000,0.00578000000,0.00211000000,0.00095500000,0.00044500000,0.00020100000,0.00009100000,0.00004130000,0.00001870000,0.00000852000,0.00000387000,0.00000176000,0.00000009180
Forever Alone,,0.03270000000,0.01670000000,0.01120000000,0.00578000000,0.00211000000,0.00095500000,0.00044500000,0.00020100000,0.00009100000,0.00004130000,0.00001870000,0.00000852000,0.00000387000,0.00000176000,0.00000009180
Teenage Vampire,,0.03640000000,0.01860000000,0.01250000000,0.00642000000,0.00234000000,0.00106000000,0.00049400000,0.00022300000,0.00010100000,0.00004590000,0.00002080000,0.00000947000,0.00000430000,0.00000196000,0.00000010200
Toy Tinkerer,,0.03640000000,0.01860000000,0.01250000000,0.00642000000,0.00234000000,0.00106000000,0.00049400000,0.00022300000,0.00010100000,0.00004590000,0.00002080000,0.00000947000,0.00000430000,0.00000196000,0.00000010200
Party Head,,0.03640000000,0.01860000000,0.01250000000,0.00642000000,0.00234000000,0.00106000000,0.00049400000,0.00022300000,0.00010100000,0.00004590000,0.00002080000,0.00000947000,0.00000430000,0.00000196000,0.00000010200
Free Skiing,,0.03640000000,0.01860000000,0.01250000000,0.00642000000,0.00234000000,0.00106000000,0.00049400000,0.00022300000,0.00010100000,0.00004590000,0.00002080000,0.00000947000,0.00000430000,0.00000196000,0.00000010200
Dinosuit,,0.03820000000,0.01950000000,0.01310000000,0.00674000000,0.00246000000,0.00111000000,0.00051900000,0.00023500000,0.00010600000,0.00004810000,0.00002180000,0.00000994000,0.00000452000,0.00000205000,0.00000010700
New Year's,,0.04000000000,0.02050000000,0.01370000000,0.00706000000,0.00257000000,0.00117000000,0.00054300000,0.00024600000,0.00011100000,0.00005040000,0.00002290000,0.00001040000,0.00000474000,0.00000215000,0.00000011200
Ridiculous Sweater,,0.04090000000,0.02090000000,0.01400000000,0.00722000000,0.00263000000,0.00119000000,0.00055600000,0.00025100000,0.00011400000,0.00005160000,0.00002340000,0.00001070000,0.00000484000,0.00000220000,0.00000011500
Breakdancer,,0.04090000000,0.02090000000,0.01400000000,0.00722000000,0.00263000000,0.00119000000,0.00055600000,0.00025100000,0.00011400000,0.00005160000,0.00002340000,0.00001070000,0.00000484000,0.00000220000,0.00000011500
Chocolate Overload,,0.04360000000,0.02230000000,0.01500000000,0.00770000000,0.00281000000,0.00127000000,0.00059300000,0.00026800000,0.00012100000,0.00005500000,0.00002500000,0.00001140000,0.00000517000,0.00000235000,0.00000012200
Reinbo,,0.04360000000,0.02230000000,0.01500000000,0.00770000000,0.00281000000,0.00127000000,0.00059300000,0.00026800000,0.00012100000,0.00005500000,0.00002500000,0.00001140000,0.00000517000,0.00000235000,0.00000012200
Christmas Tree,,0.04730000000,0.02420000000,0.01620000000,0.00834000000,0.00304000000,0.00138000000,0.00064200000,0.00029000000,0.00013100000,0.00005960000,0.00002700000,0.00001230000,0.00000560000,0.00000254000,0.00000013300
Zombot Unipire,,0.04780000000,0.02450000000,0.01640000000,0.00844000000,0.00308000000,0.00140000000,0.00065000000,0.00029400000,0.00013300000,0.00006030000,0.00002730000,0.00001250000,0.00000566000,0.00000257000,0.00000013400
Snowblower,,0.04910000000,0.02510000000,0.01680000000,0.00866000000,0.00316000000,0.00143000000,0.00066700000,0.00030200000,0.00013600000,0.00006190000,0.00002810000,0.00001280000,0.00000581000,0.00000264000,0.00000013800
Pumpkin Hoarder,,0.04910000000,0.02510000000,0.01680000000,0.00866000000,0.00316000000,0.00143000000,0.00066700000,0.00030200000,0.00013600000,0.00006190000,0.00002810000,0.00001280000,0.00000581000,0.00000264000,0.00000013800
Spirit Light,,0.05000000000,0.02560000000,0.01720000000,0.00882000000,0.00322000000,0.00146000000,0.00067900000,0.00030700000,0.00013900000,0.00006300000,0.00002860000,0.00001300000,0.00000592000,0.00000269000,0.00000014000
Force Fighter Blue,,0.05000000000,0.02560000000,0.01720000000,0.00882000000,0.00322000000,0.00146000000,0.00067900000,0.00030700000,0.00013900000,0.00006300000,0.00002860000,0.00001300000,0.00000592000,0.00000269000,0.00000014000
Force Fighter Yellow,,0.05000000000,0.02560000000,0.01720000000,0.00882000000,0.00322000000,0.00146000000,0.00067900000,0.00030700000,0.00013900000,0.00006300000,0.00002860000,0.00001300000,0.00000592000,0.00000269000,0.00000014000
Force Fighter Red,,0.05000000000,0.02560000000,0.01720000000,0.00882000000,0.00322000000,0.00146000000,0.00067900000,0.00030700000,0.00013900000,0.00006300000,0.00002860000,0.00001300000,0.00000592000,0.00000269000,0.00000014000
Costumed Rabbit,,0.05160000000,0.02640000000,0.01770000000,0.00911000000,0.00332000000,0.00151000000,0.00070200000,0.00031700000,0.00014400000,0.00006510000,0.00002950000,0.00001340000,0.00000611000,0.00000278000,0.00000014500
Nutcracker,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Snowball Hoarder,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Lovely Sports,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Totally Not Bitter,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Snowflake,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Calligraphy,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Cupcake Runner,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Force Fighter Pink,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Wild Chainsaw,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Force Fighter Green,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Winter Games,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Grave Robber,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Trampoline,,0.05450000000,0.02790000000,0.01870000000,0.00963000000,0.00351000000,0.00159000000,0.00074100000,0.00033500000,0.00015200000,0.00006880000,0.00003120000,0.00001420000,0.00000646000,0.00000294000,0.00000015300
Para Para Dancer,,0.06000000000,0.03070000000,0.02060000000,0.01060000000,0.00386000000,0.00175000000,0.00081500000,0.00036900000,0.00016700000,0.00007570000,0.00003430000,0.00001560000,0.00000710000,0.00000323000,0.00000016800
Carefree Cook,,0.06000000000,0.03070000000,0.02060000000,0.01060000000,0.00386000000,0.00175000000,0.00081500000,0.00036900000,0.00016700000,0.00007570000,0.00003430000,0.00001560000,0.00000710000,0.00000323000,0.00000016800
Snow Fort,,0.06180000000,0.03160000000,0.02120000000,0.01090000000,0.00398000000,0.00180000000,0.00084000000,0.00038000000,0.00017200000,0.00007790000,0.00003530000,0.00001610000,0.00000732000,0.00000333000,0.00000017300
Young Prodigy Racer,,0.06180000000,0.03160000000,0.02120000000,0.01090000000,0.00398000000,0.00180000000,0.00084000000,0.00038000000,0.00017200000,0.00007790000,0.00003530000,0.00001610000,0.00000732000,0.00000333000,0.00000017300
Costumed Dragon,,0.06220000000,0.03180000000,0.02130000000,0.01100000000,0.00400000000,0.00181000000,0.00084500000,0.00038200000,0.00017300000,0.00007840000,0.00003560000,0.00001620000,0.00000736000,0.00000335000,0.00000017400
Super FighterBot MegaSupreme,,0.06360000000,0.03260000000,0.02180000000,0.01120000000,0.00410000000,0.00186000000,0.00086500000,0.00039100000,0.00017700000,0.00008020000,0.00003640000,0.00001660000,0.00000753000,0.00000342000,0.00000017900
Cupcake Camo,,0.06820000000,0.03490000000,0.02340000000,0.01200000000,0.00439000000,0.00199000000,0.00092600000,0.00041900000,0.00019000000,0.00008600000,0.00003900000,0.00001780000,0.00000807000,0.00000367000,0.00000019100
Greedy Al,,0.06820000000,0.03490000000,0.02340000000,0.01200000000,0.00439000000,0.00199000000,0.00092600000,0.00041900000,0.00019000000,0.00008600000,0.00003900000,0.00001780000,0.00000807000,0.00000367000,0.00000019100
Sugar Rush,,0.07090000000,0.03630000000,0.02430000000,0.01250000000,0.00456000000,0.00207000000,0.00096300000,0.00043600000,0.00019700000,0.00008940000,0.00004050000,0.00001850000,0.00000839000,0.00000382000,0.00000019900
Snow Scavenger,,0.07270000000,0.03720000000,0.02500000000,0.01280000000,0.00468000000,0.00212000000,0.00098800000,0.00044700000,0.00020200000,0.00009170000,0.00004160000,0.00001890000,0.00000861000,0.00000391000,0.00000020400
Grey Recluse,,0.07270000000,0.03720000000,0.02500000000,0.01280000000,0.00468000000,0.00212000000,0.00098800000,0.00044700000,0.00020200000,0.00009170000,0.00004160000,0.00001890000,0.00000861000,0.00000391000,0.00000020400
Hurdle,,0.07270000000,0.03720000000,0.02500000000,0.01280000000,0.00468000000,0.00212000000,0.00098800000,0.00044700000,0.00020200000,0.00009170000,0.00004160000,0.00001890000,0.00000861000,0.00000391000,0.00000020400
Snow Boulder,,0.08180000000,0.04190000000,0.02810000000,0.01440000000,0.00527000000,0.00239000000,0.00111000000,0.00050300000,0.00022700000,0.00010300000,0.00004680000,0.00002130000,0.00000969000,0.00000440000,0.00000023000
Moussile,,0.08180000000,0.04190000000,0.02810000000,0.01440000000,0.00527000000,0.00239000000,0.00111000000,0.00050300000,0.00022700000,0.00010300000,0.00004680000,0.00002130000,0.00000969000,0.00000440000,0.00000023000
Costumed Horse,,0.08180000000,0.04190000000,0.02810000000,0.01440000000,0.00527000000,0.00239000000,0.00111000000,0.00050300000,0.00022700000,0.00010300000,0.00004680000,0.00002130000,0.00000969000,0.00000440000,0.00000023000
Costumed Monkey,,0.08180000000,0.04190000000,0.02810000000,0.01440000000,0.00527000000,0.00239000000,0.00111000000,0.00050300000,0.00022700000,0.00010300000,0.00004680000,0.00002130000,0.00000969000,0.00000440000,0.00000023000
Costumed Sheep,,0.08180000000,0.04190000000,0.02810000000,0.01440000000,0.00527000000,0.00239000000,0.00111000000,0.00050300000,0.00022700000,0.00010300000,0.00004680000,0.00002130000,0.00000969000,0.00000440000,0.00000023000
Costumed Snake,,0.08180000000,0.04190000000,0.02810000000,0.01440000000,0.00527000000,0.00239000000,0.00111000000,0.00050300000,0.00022700000,0.00010300000,0.00004680000,0.00002130000,0.00000969000,0.00000440000,0.00000023000
Frigid Foreman,,0.09090000000,0.04650000000,0.03120000000,0.01600000000,0.00585000000,0.00265000000,0.00124000000,0.00055900000,0.00025300000,0.00011500000,0.00005200000,0.00002370000,0.00001080000,0.00000489000,0.00000025500
Candy Cat,,0.09090000000,0.04650000000,0.03120000000,0.01600000000,0.00585000000,0.00265000000,0.00124000000,0.00055900000,0.00025300000,0.00011500000,0.00005200000,0.00002370000,0.00001080000,0.00000489000,0.00000025500
Egg Scrambler,,0.09090000000,0.04650000000,0.03120000000,0.01600000000,0.00585000000,0.00265000000,0.00124000000,0.00055900000,0.00025300000,0.00011500000,0.00005200000,0.00002370000,0.00001080000,0.00000489000,0.00000025500
Tricky Witch,,0.09090000000,0.04650000000,0.03120000000,0.01600000000,0.00585000000,0.00265000000,0.00124000000,0.00055900000,0.00025300000,0.00011500000,0.00005200000,0.00002370000,0.00001080000,0.00000489000,0.00000025500
Hardboiled,,0.09090000000,0.04650000000,0.03120000000,0.01600000000,0.00585000000,0.00265000000,0.00124000000,0.00055900000,0.00025300000,0.00011500000,0.00005200000,0.00002370000,0.00001080000,0.00000489000,0.00000025500
Extreme Everysports,,0.09090000000,0.04650000000,0.03120000000,0.01600000000,0.00585000000,0.00265000000,0.00124000000,0.00055900000,0.00025300000,0.00011500000,0.00005200000,0.00002370000,0.00001080000,0.00000489000,0.00000025500
Wave Racer,,0.09090000000,0.04650000000,0.03120000000,0.01600000000,0.00585000000,0.00265000000,0.00124000000,0.00055900000,0.00025300000,0.00011500000,0.00005200000,0.00002370000,0.00001080000,0.00000489000,0.00000025500
Cupcake Cutie,,0.10910000000,0.05580000000,0.03740000000,0.01930000000,0.00702000000,0.00318000000,0.00148000000,0.00067000000,0.00030300000,0.00013800000,0.00006240000,0.00002840000,0.00001290000,0.00000587000,0.00000030600
Candy Goblin,,0.10910000000,0.05580000000,0.03740000000,0.01930000000,0.00702000000,0.00318000000,0.00148000000,0.00067000000,0.00030300000,0.00013800000,0.00006240000,0.00002840000,0.00001290000,0.00000587000,0.00000030600
Stuck Snowball * (c+2)/3,,0.13640000000,0.06980000000,0.04680000000,0.02410000000,0.00878000000,0.00398000000,0.00185000000,0.00083800000,0.00037900000,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
Builder,,0.13640000000,0.06980000000,0.04680000000,0.02410000000,0.00878000000,0.00398000000,0.00185000000,0.00083800000,0.00037900000,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
Hoarder,,0.13640000000,0.06980000000,0.04680000000,0.02410000000,0.00878000000,0.00398000000,0.00185000000,0.00083800000,0.00037900000,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
Miser,,0.13640000000,0.06980000000,0.04680000000,0.02410000000,0.00878000000,0.00398000000,0.00185000000,0.00083800000,0.00037900000,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
Snow Sorceress,,0.13640000000,0.06980000000,0.04680000000,0.02410000000,0.00878000000,0.00398000000,0.00185000000,0.00083800000,0.00037900000,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
El Flamenco,,0.13640000000,0.06980000000,0.04680000000,0.02410000000,0.00878000000,0.00398000000,0.00185000000,0.00083800000,0.00037900000,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
Mouse of Winter Future,,0.13640000000,0.06980000000,0.04680000000,0.02410000000,0.00878000000,0.00398000000,0.00185000000,0.00083800000,0.00037900000,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
Mouse of Winter Past,,0.13640000000,0.06980000000,0.04680000000,0.02410000000,0.00878000000,0.00398000000,0.00185000000,0.00083800000,0.00037900000,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
Mouse of Winter Present,,0.13640000000,0.06980000000,0.04680000000,0.02410000000,0.00878000000,0.00398000000,0.00185000000,0.00083800000,0.00037900000,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
Onion Chopper,,0.13640000000,0.06980000000,0.04680000000,0.02410000000,0.00878000000,0.00398000000,0.00185000000,0.00083800000,0.00037900000,0.00017200000,0.00007800000,0.00003550000,0.00001610000,0.00000734000,0.00000038300
Shortcut,,0.14550000000,0.07440000000,0.04990000000,0.02570000000,0.00936000000,0.00424000000,0.00198000000,0.00089400000,0.00040400000,0.00018300000,0.00008320000,0.00003790000,0.00001720000,0.00000783000,0.00000040800
Sporty Ski Instructor,,0.15850000000,0.08110000000,0.05440000000,0.02800000000,0.01020000000,0.00463000000,0.00215000000,0.00097400000,0.00044100000,0.00020000000,0.00009070000,0.00004130000,0.00001880000,0.00000853000,0.00000044500
Eggsplosive Scientist,,0.16910000000,0.08650000000,0.05800000000,0.02980000000,0.01090000000,0.00493000000,0.00230000000,0.00104000000,0.00047000000,0.00021300000,0.00009670000,0.00004400000,0.00002000000,0.00000910000,0.00000047400
Egg Painter,,0.17730000000,0.09070000000,0.06080000000,0.03130000000,0.01140000000,0.00517000000,0.00241000000,0.00109000000,0.00049300000,0.00022400000,0.00010100000,0.00004620000,0.00002100000,0.00000954000,0.00000049700
Sinister Egg Painter,,0.17730000000,0.09070000000,0.06080000000,0.03130000000,0.01140000000,0.00517000000,0.00241000000,0.00109000000,0.00049300000,0.00022400000,0.00010100000,0.00004620000,0.00002100000,0.00000954000,0.00000049700
Eggscavator,,0.17730000000,0.09070000000,0.06080000000,0.03130000000,0.01140000000,0.00517000000,0.00241000000,0.00109000000,0.00049300000,0.00022400000,0.00010100000,0.00004620000,0.00002100000,0.00000954000,0.00000049700
Nitro Racer,,0.18180000000,0.09300000000,0.06240000000,0.03210000000,0.01170000000,0.00531000000,0.00247000000,0.00112000000,0.00050500000,0.00022900000,0.00010400000,0.00004740000,0.00002150000,0.00000978000,0.00000051000
Toboggan Technician,,0.18180000000,0.09300000000,0.06240000000,0.03210000000,0.01170000000,0.00531000000,0.00247000000,0.00112000000,0.00050500000,0.00022900000,0.00010400000,0.00004740000,0.00002150000,0.00000978000,0.00000051000
Dire Lycan,,0.18180000000,0.09300000000,0.06240000000,0.03210000000,0.01170000000,0.00531000000,0.00247000000,0.00112000000,0.00050500000,0.00022900000,0.00010400000,0.00004740000,0.00002150000,0.00000978000,0.00000051000
Glacia Ice Fist,,0.18180000000,0.09300000000,0.06240000000,0.03210000000,0.01170000000,0.00531000000,0.00247000000,0.00112000000,0.00050500000,0.00022900000,0.00010400000,0.00004740000,0.00002150000,0.00000978000,0.00000051000
Tundra Huntress,,0.18180000000,0.09300000000,0.06240000000,0.03210000000,0.01170000000,0.00531000000,0.00247000000,0.00112000000,0.00050500000,0.00022900000,0.00010400000,0.00004740000,0.00002150000,0.00000978000,0.00000051000
Slay Ride,,0.18180000000,0.09300000000,0.06240000000,0.03210000000,0.01170000000,0.00531000000,0.00247000000,0.00112000000,0.00050500000,0.00022900000,0.00010400000,0.00004740000,0.00002150000,0.00000978000,0.00000051000
